id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2979912,guanyuan_aq,2018-04-30 08:00:00,25.0,56.0,18.0,0.5,136.0,2.0
2979913,wanshouxigong_aq,2018-04-30 08:00:00,24.0,64.0,15.0,0.7,128.0,3.0
2979914,aotizhongxin_aq,2018-04-30 08:00:00,33.0,46.0,17.0,0.6,134.0,5.0
2979915,nongzhanguan_aq,2018-04-30 08:00:00,31.0,84.0,18.0,0.8,116.0,9.0
2979916,wanliu_aq,2018-04-30 08:00:00,30.0,74.0,,0.3,,
2979917,beibuxinqu_aq,2018-04-30 08:00:00,33.0,176.0,17.0,0.8,137.0,4.0
2979918,zhiwuyuan_aq,2018-04-30 08:00:00,,,,,,
2979919,fengtaihuayuan_aq,2018-04-30 08:00:00,44.0,62.0,15.0,0.6,146.0,3.0
2979920,yungang_aq,2018-04-30 08:00:00,17.0,65.0,12.0,0.6,153.0,4.0
2979921,gucheng_aq,2018-04-30 08:00:00,33.0,51.0,15.0,0.6,133.0,4.0
2979922,fangshan_aq,2018-04-30 08:00:00,35.0,73.0,15.0,0.5,157.0,4.0
2979923,daxing_aq,2018-04-30 08:00:00,26.0,78.0,17.0,0.2,138.0,5.0
2979924,yizhuang_aq,2018-04-30 08:00:00,28.0,53.0,16.0,0.9,129.0,9.0
2979925,tongzhou_aq,2018-04-30 08:00:00,34.0,65.0,14.0,0.9,123.0,12.0
2979926,shunyi_aq,2018-04-30 08:00:00,41.0,91.0,21.0,1.4,126.0,16.0
2979927,pingchang_aq,2018-04-30 08:00:00,29.0,81.0,16.0,0.6,137.0,4.0
2979928,mentougou_aq,2018-04-30 08:00:00,30.0,76.0,25.0,0.7,146.0,2.0
2979929,pinggu_aq,2018-04-30 08:00:00,35.0,55.0,20.0,1.1,125.0,11.0
2979930,huairou_aq,2018-04-30 08:00:00,44.0,103.0,13.0,1.0,134.0,8.0
2979931,miyun_aq,2018-04-30 08:00:00,66.0,129.0,26.0,1.1,126.0,6.0
2979932,yanqin_aq,2018-04-30 08:00:00,54.0,106.0,12.0,0.7,132.0,2.0
2979933,dingling_aq,2018-04-30 08:00:00,41.0,50.0,27.0,0.7,117.0,4.0
2979934,badaling_aq,2018-04-30 08:00:00,55.0,130.0,19.0,0.7,134.0,2.0
2979935,miyunshuiku_aq,2018-04-30 08:00:00,58.0,117.0,14.0,0.9,140.0,5.0
2979936,donggaocun_aq,2018-04-30 08:00:00,35.0,58.0,22.0,1.0,107.0,15.0
2979937,yongledian_aq,2018-04-30 08:00:00,26.0,41.0,16.0,0.6,134.0,4.0
2979938,yufa_aq,2018-04-30 08:00:00,,,,,,
2979939,liulihe_aq,2018-04-30 08:00:00,25.0,65.0,10.0,0.4,146.0,2.0
2979940,qianmen_aq,2018-04-30 08:00:00,28.0,60.0,34.0,0.6,120.0,6.0
2979941,yongdingmennei_aq,2018-04-30 08:00:00,35.0,57.0,41.0,0.8,147.0,11.0
2979942,xizhimenbei_aq,2018-04-30 08:00:00,39.0,54.0,39.0,0.5,109.0,6.0
2979943,nansanhuan_aq,2018-04-30 08:00:00,20.0,89.0,56.0,0.6,93.0,5.0
2979944,dongsihuan_aq,2018-04-30 08:00:00,30.0,112.0,45.0,0.9,97.0,10.0
2979966,dongsi_aq,2018-04-30 09:00:00,36.0,74.0,18.0,0.7,136.0,5.0
2979967,tiantan_aq,2018-04-30 09:00:00,28.0,59.0,15.0,0.7,122.0,4.0
2979968,guanyuan_aq,2018-04-30 09:00:00,32.0,79.0,22.0,0.6,137.0,3.0
2979969,wanshouxigong_aq,2018-04-30 09:00:00,26.0,76.0,17.0,0.8,131.0,3.0
2979970,aotizhongxin_aq,2018-04-30 09:00:00,35.0,57.0,18.0,0.6,136.0,5.0
2979971,nongzhanguan_aq,2018-04-30 09:00:00,32.0,79.0,21.0,0.8,118.0,9.0
2979972,wanliu_aq,2018-04-30 09:00:00,33.0,89.0,23.0,,133.0,
2979973,beibuxinqu_aq,2018-04-30 09:00:00,34.0,187.0,18.0,0.7,138.0,3.0
2979974,zhiwuyuan_aq,2018-04-30 09:00:00,,,,,,
2979975,fengtaihuayuan_aq,2018-04-30 09:00:00,45.0,71.0,17.0,0.5,152.0,3.0
2979976,yungang_aq,2018-04-30 09:00:00,25.0,66.0,13.0,0.5,164.0,3.0
2979977,gucheng_aq,2018-04-30 09:00:00,36.0,55.0,16.0,0.6,142.0,3.0
2979978,fangshan_aq,2018-04-30 09:00:00,31.0,74.0,16.0,0.5,160.0,3.0
2979979,daxing_aq,2018-04-30 09:00:00,29.0,81.0,19.0,0.2,142.0,4.0
2979980,yizhuang_aq,2018-04-30 09:00:00,29.0,52.0,16.0,0.7,133.0,6.0
2979981,tongzhou_aq,2018-04-30 09:00:00,27.0,57.0,15.0,0.5,117.0,6.0
2979982,shunyi_aq,2018-04-30 09:00:00,38.0,72.0,21.0,1.3,134.0,16.0
2979983,pingchang_aq,2018-04-30 09:00:00,34.0,66.0,16.0,0.5,136.0,3.0
2979984,mentougou_aq,2018-04-30 09:00:00,26.0,73.0,27.0,0.6,151.0,2.0
2979985,pinggu_aq,2018-04-30 09:00:00,34.0,71.0,21.0,1.1,123.0,12.0
2979986,huairou_aq,2018-04-30 09:00:00,40.0,96.0,15.0,1.2,126.0,10.0
2979987,miyun_aq,2018-04-30 09:00:00,57.0,117.0,28.0,1.2,117.0,9.0
2979988,yanqin_aq,2018-04-30 09:00:00,48.0,93.0,13.0,0.7,138.0,2.0
2979989,dingling_aq,2018-04-30 09:00:00,30.0,65.0,25.0,0.6,111.0,3.0
2979990,badaling_aq,2018-04-30 09:00:00,49.0,118.0,22.0,0.7,139.0,3.0
2979991,miyunshuiku_aq,2018-04-30 09:00:00,64.0,119.0,17.0,1.0,129.0,6.0
2979992,donggaocun_aq,2018-04-30 09:00:00,29.0,49.0,19.0,1.0,112.0,13.0
2979993,yongledian_aq,2018-04-30 09:00:00,24.0,58.0,19.0,0.6,133.0,4.0
2979994,yufa_aq,2018-04-30 09:00:00,,6.0,13.0,0.5,155.0,3.0
2979995,liulihe_aq,2018-04-30 09:00:00,33.0,80.0,12.0,0.4,151.0,2.0
2979996,qianmen_aq,2018-04-30 09:00:00,36.0,75.0,33.0,0.7,124.0,7.0
2979997,yongdingmennei_aq,2018-04-30 09:00:00,28.0,66.0,44.0,0.8,151.0,7.0
2979998,xizhimenbei_aq,2018-04-30 09:00:00,48.0,74.0,38.0,0.6,113.0,6.0
2979999,nansanhuan_aq,2018-04-30 09:00:00,24.0,82.0,61.0,0.7,97.0,5.0
2980000,dongsihuan_aq,2018-04-30 09:00:00,31.0,94.0,57.0,0.9,87.0,9.0
2980022,dongsi_aq,2018-04-30 10:00:00,33.0,58.0,20.0,0.6,128.0,3.0
2980023,tiantan_aq,2018-04-30 10:00:00,24.0,55.0,16.0,0.6,116.0,3.0
2980024,guanyuan_aq,2018-04-30 10:00:00,31.0,73.0,24.0,0.5,138.0,2.0
2980025,wanshouxigong_aq,2018-04-30 10:00:00,22.0,78.0,20.0,0.7,124.0,2.0
2980026,aotizhongxin_aq,2018-04-30 10:00:00,34.0,55.0,22.0,0.6,134.0,4.0
2980027,nongzhanguan_aq,2018-04-30 10:00:00,25.0,52.0,25.0,0.6,103.0,5.0
2980028,wanliu_aq,2018-04-30 10:00:00,29.0,65.0,22.0,0.6,142.0,7.0
2980029,beibuxinqu_aq,2018-04-30 10:00:00,26.0,181.0,20.0,0.7,141.0,3.0
2980030,zhiwuyuan_aq,2018-04-30 10:00:00,,,,,,
2980031,fengtaihuayuan_aq,2018-04-30 10:00:00,39.0,70.0,19.0,0.6,147.0,3.0
2980032,yungang_aq,2018-04-30 10:00:00,26.0,62.0,15.0,0.5,162.0,3.0
2980033,gucheng_aq,2018-04-30 10:00:00,37.0,59.0,19.0,0.6,142.0,2.0
2980034,fangshan_aq,2018-04-30 10:00:00,32.0,76.0,18.0,0.5,161.0,3.0
2980035,daxing_aq,2018-04-30 10:00:00,28.0,75.0,20.0,0.2,138.0,4.0
2980036,yizhuang_aq,2018-04-30 10:00:00,24.0,48.0,17.0,0.5,129.0,4.0
2980037,tongzhou_aq,2018-04-30 10:00:00,27.0,60.0,15.0,0.4,116.0,4.0
2980038,shunyi_aq,2018-04-30 10:00:00,30.0,58.0,16.0,0.8,135.0,8.0
2980039,pingchang_aq,2018-04-30 10:00:00,32.0,84.0,15.0,0.5,143.0,3.0
2980040,mentougou_aq,2018-04-30 10:00:00,28.0,75.0,30.0,0.6,152.0,2.0
2980041,pinggu_aq,2018-04-30 10:00:00,28.0,52.0,18.0,0.9,129.0,9.0
2980042,huairou_aq,2018-04-30 10:00:00,39.0,88.0,16.0,1.1,130.0,10.0
2980043,miyun_aq,2018-04-30 10:00:00,35.0,85.0,24.0,1.0,124.0,10.0
2980044,yanqin_aq,2018-04-30 10:00:00,36.0,89.0,13.0,0.7,138.0,3.0
2980045,dingling_aq,2018-04-30 10:00:00,29.0,67.0,25.0,0.5,116.0,3.0
2980046,badaling_aq,2018-04-30 10:00:00,43.0,121.0,21.0,0.7,141.0,3.0
2980047,miyunshuiku_aq,2018-04-30 10:00:00,49.0,72.0,16.0,1.0,128.0,11.0
2980048,donggaocun_aq,2018-04-30 10:00:00,23.0,36.0,15.0,0.5,116.0,7.0
2980049,yongledian_aq,2018-04-30 10:00:00,19.0,55.0,20.0,0.6,138.0,3.0
2980050,yufa_aq,2018-04-30 10:00:00,29.0,69.0,25.0,0.4,156.0,2.0
2980051,liulihe_aq,2018-04-30 10:00:00,42.0,83.0,25.0,0.4,150.0,2.0
2980052,qianmen_aq,2018-04-30 10:00:00,28.0,64.0,37.0,0.6,115.0,5.0
2980053,yongdingmennei_aq,2018-04-30 10:00:00,25.0,59.0,47.0,0.6,140.0,8.0
2980054,xizhimenbei_aq,2018-04-30 10:00:00,49.0,71.0,55.0,0.6,103.0,6.0
2980055,nansanhuan_aq,2018-04-30 10:00:00,23.0,91.0,53.0,0.5,96.0,4.0
2980056,dongsihuan_aq,2018-04-30 10:00:00,25.0,90.0,66.0,0.7,68.0,5.0
2980098,dongsi_aq,2018-04-30 12:00:00,32.0,66.0,28.0,0.5,107.0,2.0
2980099,tiantan_aq,2018-04-30 12:00:00,20.0,58.0,25.0,0.5,100.0,2.0
2980100,guanyuan_aq,2018-04-30 12:00:00,29.0,68.0,27.0,0.5,113.0,2.0
2980101,wanshouxigong_aq,2018-04-30 12:00:00,29.0,64.0,24.0,0.6,104.0,2.0
2980102,aotizhongxin_aq,2018-04-30 12:00:00,24.0,52.0,35.0,0.5,96.0,2.0
2980103,nongzhanguan_aq,2018-04-30 12:00:00,21.0,64.0,27.0,0.5,97.0,3.0
2980104,wanliu_aq,2018-04-30 12:00:00,37.0,98.0,28.0,0.6,113.0,6.0
2980105,beibuxinqu_aq,2018-04-30 12:00:00,35.0,145.0,29.0,0.7,114.0,2.0
2980106,zhiwuyuan_aq,2018-04-30 12:00:00,,,,,,
2980107,fengtaihuayuan_aq,2018-04-30 12:00:00,42.0,75.0,30.0,0.6,113.0,2.0
2980108,yungang_aq,2018-04-30 12:00:00,27.0,64.0,17.0,0.5,147.0,2.0
2980109,gucheng_aq,2018-04-30 12:00:00,35.0,59.0,28.0,0.5,127.0,2.0
2980110,fangshan_aq,2018-04-30 12:00:00,32.0,91.0,25.0,0.5,135.0,2.0
2980111,daxing_aq,2018-04-30 12:00:00,32.0,84.0,42.0,0.2,90.0,3.0
2980112,yizhuang_aq,2018-04-30 12:00:00,20.0,51.0,23.0,0.5,109.0,2.0
2980113,tongzhou_aq,2018-04-30 12:00:00,28.0,67.0,21.0,0.5,99.0,4.0
2980114,shunyi_aq,2018-04-30 12:00:00,22.0,49.0,23.0,0.7,112.0,4.0
2980115,pingchang_aq,2018-04-30 12:00:00,31.0,90.0,30.0,0.5,89.0,3.0
2980116,mentougou_aq,2018-04-30 12:00:00,31.0,86.0,53.0,0.6,120.0,2.0
2980117,pinggu_aq,2018-04-30 12:00:00,25.0,47.0,17.0,0.5,114.0,4.0
2980118,huairou_aq,2018-04-30 12:00:00,30.0,76.0,10.0,0.6,121.0,3.0
2980119,miyun_aq,2018-04-30 12:00:00,30.0,65.0,22.0,0.8,120.0,6.0
2980120,yanqin_aq,2018-04-30 12:00:00,38.0,86.0,15.0,0.6,130.0,2.0
2980121,dingling_aq,2018-04-30 12:00:00,34.0,118.0,32.0,0.7,82.0,2.0
2980122,badaling_aq,2018-04-30 12:00:00,57.0,110.0,29.0,0.6,114.0,2.0
2980123,miyunshuiku_aq,2018-04-30 12:00:00,35.0,58.0,14.0,0.9,124.0,7.0
2980124,donggaocun_aq,2018-04-30 12:00:00,12.0,36.0,13.0,0.3,93.0,2.0
2980125,yongledian_aq,2018-04-30 12:00:00,22.0,47.0,32.0,0.8,103.0,4.0
2980126,yufa_aq,2018-04-30 12:00:00,39.0,54.0,34.0,0.5,113.0,3.0
2980127,liulihe_aq,2018-04-30 12:00:00,46.0,91.0,18.0,0.5,129.0,2.0
2980128,qianmen_aq,2018-04-30 12:00:00,36.0,64.0,45.0,0.6,97.0,3.0
2980129,yongdingmennei_aq,2018-04-30 12:00:00,30.0,59.0,68.0,0.6,114.0,5.0
2980130,xizhimenbei_aq,2018-04-30 12:00:00,47.0,67.0,36.0,0.5,104.0,3.0
2980131,nansanhuan_aq,2018-04-30 12:00:00,26.0,78.0,68.0,0.6,70.0,3.0
2980132,dongsihuan_aq,2018-04-30 12:00:00,31.0,81.0,70.0,0.6,64.0,4.0
2980154,dongsi_aq,2018-04-30 13:00:00,30.0,49.0,29.0,0.5,95.0,2.0
2980155,tiantan_aq,2018-04-30 13:00:00,24.0,52.0,29.0,0.5,84.0,2.0
2980156,guanyuan_aq,2018-04-30 13:00:00,24.0,59.0,30.0,0.5,96.0,2.0
2980157,wanshouxigong_aq,2018-04-30 13:00:00,27.0,57.0,28.0,0.7,88.0,2.0
2980158,aotizhongxin_aq,2018-04-30 13:00:00,22.0,41.0,30.0,0.5,98.0,2.0
2980159,nongzhanguan_aq,2018-04-30 13:00:00,27.0,39.0,25.0,0.6,91.0,4.0
2980160,wanliu_aq,2018-04-30 13:00:00,30.0,73.0,30.0,0.6,97.0,5.0
2980161,beibuxinqu_aq,2018-04-30 13:00:00,27.0,93.0,45.0,0.7,74.0,2.0
2980162,zhiwuyuan_aq,2018-04-30 13:00:00,,,,,,
2980163,fengtaihuayuan_aq,2018-04-30 13:00:00,28.0,61.0,32.0,0.5,93.0,2.0
2980164,yungang_aq,2018-04-30 13:00:00,16.0,69.0,25.0,0.6,111.0,2.0
2980165,gucheng_aq,2018-04-30 13:00:00,38.0,52.0,46.0,0.5,83.0,2.0
2980166,fangshan_aq,2018-04-30 13:00:00,34.0,88.0,31.0,0.7,105.0,2.0
2980167,daxing_aq,2018-04-30 13:00:00,25.0,67.0,48.0,0.3,71.0,3.0
2980168,yizhuang_aq,2018-04-30 13:00:00,18.0,45.0,27.0,0.6,93.0,2.0
2980169,tongzhou_aq,2018-04-30 13:00:00,26.0,63.0,27.0,0.5,82.0,4.0
2980170,shunyi_aq,2018-04-30 13:00:00,33.0,67.0,31.0,0.8,93.0,5.0
2980171,pingchang_aq,2018-04-30 13:00:00,34.0,70.0,29.0,0.4,84.0,2.0
2980172,mentougou_aq,2018-04-30 13:00:00,34.0,99.0,58.0,0.6,98.0,2.0
2980173,pinggu_aq,2018-04-30 13:00:00,25.0,38.0,18.0,0.4,103.0,3.0
2980174,huairou_aq,2018-04-30 13:00:00,34.0,57.0,10.0,0.5,110.0,2.0
2980175,miyun_aq,2018-04-30 13:00:00,20.0,50.0,15.0,0.6,119.0,4.0
2980176,yanqin_aq,2018-04-30 13:00:00,45.0,81.0,18.0,0.5,118.0,2.0
2980177,dingling_aq,2018-04-30 13:00:00,25.0,68.0,28.0,0.7,72.0,2.0
2980178,badaling_aq,2018-04-30 13:00:00,45.0,75.0,38.0,0.6,99.0,2.0
2980179,miyunshuiku_aq,2018-04-30 13:00:00,31.0,59.0,13.0,0.8,118.0,5.0
2980180,donggaocun_aq,2018-04-30 13:00:00,13.0,36.0,14.0,0.2,86.0,2.0
2980181,yongledian_aq,2018-04-30 13:00:00,24.0,27.0,35.0,0.9,85.0,4.0
2980182,yufa_aq,2018-04-30 13:00:00,38.0,92.0,29.0,0.5,101.0,3.0
2980183,liulihe_aq,2018-04-30 13:00:00,38.0,73.0,21.0,0.6,99.0,2.0
2980184,qianmen_aq,2018-04-30 13:00:00,27.0,46.0,47.0,0.6,81.0,3.0
2980185,yongdingmennei_aq,2018-04-30 13:00:00,26.0,42.0,65.0,0.6,102.0,7.0
2980186,xizhimenbei_aq,2018-04-30 13:00:00,48.0,52.0,51.0,0.5,81.0,3.0
2980187,nansanhuan_aq,2018-04-30 13:00:00,20.0,78.0,68.0,0.5,58.0,3.0
2980188,dongsihuan_aq,2018-04-30 13:00:00,25.0,84.0,74.0,0.7,54.0,4.0
2980210,dongsi_aq,2018-04-30 14:00:00,27.0,49.0,28.0,0.6,89.0,2.0
2980211,tiantan_aq,2018-04-30 14:00:00,21.0,54.0,30.0,0.6,68.0,2.0
2980212,guanyuan_aq,2018-04-30 14:00:00,19.0,52.0,29.0,0.6,87.0,2.0
2980213,wanshouxigong_aq,2018-04-30 14:00:00,23.0,58.0,28.0,0.7,77.0,2.0
2980214,aotizhongxin_aq,2018-04-30 14:00:00,24.0,41.0,33.0,0.6,86.0,2.0
2980215,nongzhanguan_aq,2018-04-30 14:00:00,24.0,53.0,28.0,0.6,84.0,4.0
2980216,wanliu_aq,2018-04-30 14:00:00,28.0,66.0,45.0,0.7,71.0,6.0
2980217,beibuxinqu_aq,2018-04-30 14:00:00,29.0,105.0,47.0,0.7,,2.0
2980218,zhiwuyuan_aq,2018-04-30 14:00:00,,,,,,
2980219,fengtaihuayuan_aq,2018-04-30 14:00:00,34.0,74.0,41.0,0.6,68.0,2.0
2980220,yungang_aq,2018-04-30 14:00:00,18.0,68.0,25.0,0.6,87.0,2.0
2980221,gucheng_aq,2018-04-30 14:00:00,29.0,58.0,44.0,0.6,67.0,2.0
2980222,fangshan_aq,2018-04-30 14:00:00,30.0,87.0,35.0,0.6,84.0,2.0
2980223,daxing_aq,2018-04-30 14:00:00,29.0,90.0,49.0,0.5,60.0,3.0
2980224,yizhuang_aq,2018-04-30 14:00:00,20.0,60.0,28.0,0.6,82.0,2.0
2980225,tongzhou_aq,2018-04-30 14:00:00,24.0,57.0,25.0,0.5,82.0,3.0
2980226,shunyi_aq,2018-04-30 14:00:00,33.0,74.0,30.0,0.8,85.0,5.0
2980227,pingchang_aq,2018-04-30 14:00:00,29.0,54.0,23.0,0.4,87.0,2.0
2980228,mentougou_aq,2018-04-30 14:00:00,26.0,82.0,67.0,0.6,62.0,2.0
2980229,pinggu_aq,2018-04-30 14:00:00,26.0,41.0,27.0,0.6,75.0,3.0
2980230,huairou_aq,2018-04-30 14:00:00,27.0,92.0,7.0,0.6,97.0,2.0
2980231,miyun_aq,2018-04-30 14:00:00,24.0,55.0,17.0,0.6,103.0,3.0
2980232,yanqin_aq,2018-04-30 14:00:00,50.0,81.0,23.0,0.6,91.0,2.0
2980233,dingling_aq,2018-04-30 14:00:00,34.0,40.0,27.0,0.7,52.0,2.0
2980234,badaling_aq,2018-04-30 14:00:00,39.0,76.0,35.0,0.6,82.0,2.0
2980235,miyunshuiku_aq,2018-04-30 14:00:00,35.0,62.0,12.0,0.7,112.0,3.0
2980236,donggaocun_aq,2018-04-30 14:00:00,27.0,45.0,20.0,0.2,72.0,2.0
2980237,yongledian_aq,2018-04-30 14:00:00,26.0,40.0,51.0,0.9,59.0,5.0
2980238,yufa_aq,2018-04-30 14:00:00,55.0,86.0,28.0,0.5,85.0,2.0
2980239,liulihe_aq,2018-04-30 14:00:00,45.0,89.0,35.0,0.7,78.0,3.0
2980240,qianmen_aq,2018-04-30 14:00:00,29.0,44.0,54.0,0.7,65.0,3.0
2980241,yongdingmennei_aq,2018-04-30 14:00:00,19.0,49.0,79.0,0.7,81.0,7.0
2980242,xizhimenbei_aq,2018-04-30 14:00:00,41.0,44.0,46.0,0.6,72.0,2.0
2980243,nansanhuan_aq,2018-04-30 14:00:00,17.0,71.0,72.0,0.6,47.0,4.0
2980244,dongsihuan_aq,2018-04-30 14:00:00,24.0,65.0,86.0,0.7,39.0,4.0
2980266,dongsi_aq,2018-04-30 15:00:00,33.0,39.0,33.0,0.6,73.0,3.0
2980267,tiantan_aq,2018-04-30 15:00:00,21.0,39.0,30.0,0.6,46.0,2.0
2980268,guanyuan_aq,2018-04-30 15:00:00,25.0,48.0,32.0,0.7,72.0,2.0
2980269,wanshouxigong_aq,2018-04-30 15:00:00,27.0,56.0,34.0,0.8,58.0,2.0
2980270,aotizhongxin_aq,2018-04-30 15:00:00,26.0,34.0,39.0,0.7,72.0,2.0
2980271,nongzhanguan_aq,2018-04-30 15:00:00,27.0,33.0,36.0,0.6,70.0,4.0
2980272,wanliu_aq,2018-04-30 15:00:00,35.0,61.0,44.0,0.8,63.0,7.0
2980273,beibuxinqu_aq,2018-04-30 15:00:00,28.0,80.0,43.0,0.6,60.0,2.0
2980274,zhiwuyuan_aq,2018-04-30 15:00:00,,,,,,
2980275,fengtaihuayuan_aq,2018-04-30 15:00:00,30.0,76.0,49.0,0.7,55.0,2.0
2980276,yungang_aq,2018-04-30 15:00:00,29.0,66.0,29.0,0.6,73.0,2.0
2980277,gucheng_aq,2018-04-30 15:00:00,31.0,51.0,43.0,0.7,62.0,2.0
2980278,fangshan_aq,2018-04-30 15:00:00,23.0,77.0,30.0,0.6,91.0,2.0
2980279,daxing_aq,2018-04-30 15:00:00,26.0,95.0,48.0,0.4,53.0,3.0
2980280,yizhuang_aq,2018-04-30 15:00:00,18.0,47.0,37.0,0.6,64.0,2.0
2980281,tongzhou_aq,2018-04-30 15:00:00,19.0,46.0,37.0,0.5,61.0,4.0
2980282,shunyi_aq,2018-04-30 15:00:00,34.0,74.0,32.0,0.8,68.0,4.0
2980283,pingchang_aq,2018-04-30 15:00:00,33.0,82.0,22.0,0.5,67.0,2.0
2980284,mentougou_aq,2018-04-30 15:00:00,25.0,78.0,84.0,0.7,39.0,2.0
2980285,pinggu_aq,2018-04-30 15:00:00,28.0,55.0,25.0,0.7,70.0,3.0
2980286,huairou_aq,2018-04-30 15:00:00,27.0,52.0,4.0,0.6,89.0,2.0
2980287,miyun_aq,2018-04-30 15:00:00,28.0,57.0,27.0,0.5,81.0,2.0
2980288,yanqin_aq,2018-04-30 15:00:00,45.0,70.0,35.0,0.5,64.0,2.0
2980289,dingling_aq,2018-04-30 15:00:00,33.0,,26.0,0.6,53.0,2.0
2980290,badaling_aq,2018-04-30 15:00:00,40.0,81.0,45.0,0.6,58.0,2.0
2980291,miyunshuiku_aq,2018-04-30 15:00:00,29.0,53.0,13.0,0.6,99.0,2.0
2980292,donggaocun_aq,2018-04-30 15:00:00,15.0,32.0,17.0,0.2,76.0,2.0
2980293,yongledian_aq,2018-04-30 15:00:00,26.0,83.0,84.0,0.8,13.0,3.0
2980294,yufa_aq,2018-04-30 15:00:00,32.0,83.0,28.0,0.5,61.0,2.0
2980295,liulihe_aq,2018-04-30 15:00:00,51.0,,39.0,0.7,66.0,2.0
2980296,qianmen_aq,2018-04-30 15:00:00,24.0,38.0,56.0,0.6,55.0,3.0
2980297,yongdingmennei_aq,2018-04-30 15:00:00,27.0,49.0,96.0,0.8,56.0,7.0
2980298,xizhimenbei_aq,2018-04-30 15:00:00,45.0,,48.0,0.5,64.0,3.0
2980299,nansanhuan_aq,2018-04-30 15:00:00,20.0,70.0,68.0,0.7,37.0,4.0
2980300,dongsihuan_aq,2018-04-30 15:00:00,25.0,65.0,95.0,0.7,22.0,4.0
2980342,dongsi_aq,2018-04-30 16:00:00,29.0,55.0,36.0,0.7,56.0,3.0
2980343,tiantan_aq,2018-04-30 16:00:00,23.0,48.0,41.0,0.7,34.0,2.0
2980344,guanyuan_aq,2018-04-30 16:00:00,28.0,64.0,47.0,1.0,50.0,3.0
2980345,wanshouxigong_aq,2018-04-30 16:00:00,24.0,70.0,41.0,0.9,45.0,2.0
2980346,aotizhongxin_aq,2018-04-30 16:00:00,22.0,42.0,50.0,0.7,49.0,3.0
2980347,nongzhanguan_aq,2018-04-30 16:00:00,21.0,42.0,39.0,0.7,57.0,5.0
2980348,wanliu_aq,2018-04-30 16:00:00,26.0,75.0,65.0,0.9,35.0,6.0
2980349,beibuxinqu_aq,2018-04-30 16:00:00,32.0,118.0,62.0,0.7,31.0,2.0
2980350,zhiwuyuan_aq,2018-04-30 16:00:00,,,,,,
2980351,fengtaihuayuan_aq,2018-04-30 16:00:00,22.0,90.0,65.0,0.7,37.0,2.0
2980352,yungang_aq,2018-04-30 16:00:00,16.0,61.0,28.0,0.5,79.0,2.0
2980353,gucheng_aq,2018-04-30 16:00:00,30.0,60.0,36.0,0.6,69.0,2.0
2980354,fangshan_aq,2018-04-30 16:00:00,26.0,72.0,38.0,0.5,81.0,2.0
2980355,daxing_aq,2018-04-30 16:00:00,31.0,89.0,42.0,0.3,52.0,2.0
2980356,yizhuang_aq,2018-04-30 16:00:00,28.0,60.0,50.0,0.7,43.0,2.0
2980357,tongzhou_aq,2018-04-30 16:00:00,24.0,55.0,37.0,0.5,54.0,3.0
2980358,shunyi_aq,2018-04-30 16:00:00,34.0,55.0,26.0,0.8,62.0,3.0
2980359,pingchang_aq,2018-04-30 16:00:00,40.0,57.0,17.0,0.5,63.0,2.0
2980360,mentougou_aq,2018-04-30 16:00:00,28.0,84.0,67.0,0.6,45.0,2.0
2980361,pinggu_aq,2018-04-30 16:00:00,27.0,51.0,24.0,0.7,67.0,3.0
2980362,huairou_aq,2018-04-30 16:00:00,26.0,49.0,2.0,0.6,85.0,2.0
2980363,miyun_aq,2018-04-30 16:00:00,33.0,77.0,36.0,0.5,60.0,2.0
2980364,yanqin_aq,2018-04-30 16:00:00,44.0,71.0,31.0,0.6,58.0,2.0
2980365,dingling_aq,2018-04-30 16:00:00,37.0,40.0,26.0,0.6,39.0,2.0
2980366,badaling_aq,2018-04-30 16:00:00,47.0,123.0,78.0,0.6,14.0,2.0
2980367,miyunshuiku_aq,2018-04-30 16:00:00,31.0,59.0,13.0,0.5,92.0,2.0
2980368,donggaocun_aq,2018-04-30 16:00:00,37.0,43.0,16.0,0.2,69.0,2.0
2980369,yongledian_aq,2018-04-30 16:00:00,21.0,66.0,75.0,0.8,2.0,2.0
2980370,yufa_aq,2018-04-30 16:00:00,32.0,80.0,27.0,0.5,44.0,2.0
2980371,liulihe_aq,2018-04-30 16:00:00,50.0,207.0,36.0,0.7,55.0,2.0
2980372,qianmen_aq,2018-04-30 16:00:00,32.0,61.0,64.0,0.8,41.0,4.0
2980373,yongdingmennei_aq,2018-04-30 16:00:00,27.0,64.0,96.0,0.9,46.0,6.0
2980374,xizhimenbei_aq,2018-04-30 16:00:00,45.0,66.0,68.0,0.8,42.0,3.0
2980375,nansanhuan_aq,2018-04-30 16:00:00,23.0,76.0,76.0,0.8,27.0,5.0
2980376,dongsihuan_aq,2018-04-30 16:00:00,24.0,66.0,98.0,0.7,12.0,5.0
2980377,dongsi_aq,2018-04-30 17:00:00,29.0,64.0,43.0,0.8,41.0,3.0
2980378,tiantan_aq,2018-04-30 17:00:00,21.0,51.0,40.0,0.8,22.0,2.0
2980379,guanyuan_aq,2018-04-30 17:00:00,24.0,78.0,51.0,1.1,44.0,2.0
2980380,wanshouxigong_aq,2018-04-30 17:00:00,26.0,87.0,53.0,0.9,26.0,2.0
2980381,aotizhongxin_aq,2018-04-30 17:00:00,28.0,54.0,62.0,0.9,28.0,2.0
