id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2981182,tiantan_aq,2018-05-01 08:00:00,23.0,136.0,16.0,0.3,82.0,2.0
2981183,guanyuan_aq,2018-05-01 08:00:00,15.0,133.0,18.0,0.2,78.0,2.0
2981184,wanshouxigong_aq,2018-05-01 08:00:00,6.0,192.0,16.0,0.4,79.0,2.0
2981185,aotizhongxin_aq,2018-05-01 08:00:00,25.0,81.0,21.0,0.3,74.0,2.0
2981186,nongzhanguan_aq,2018-05-01 08:00:00,23.0,200.0,17.0,0.3,78.0,2.0
2981187,wanliu_aq,2018-05-01 08:00:00,17.0,118.0,17.0,0.2,84.0,4.0
2981188,beibuxinqu_aq,2018-05-01 08:00:00,22.0,176.0,17.0,0.3,77.0,2.0
2981189,zhiwuyuan_aq,2018-05-01 08:00:00,,,,,,
2981190,fengtaihuayuan_aq,2018-05-01 08:00:00,28.0,135.0,21.0,0.3,79.0,2.0
2981191,yungang_aq,2018-05-01 08:00:00,15.0,125.0,14.0,0.2,83.0,2.0
2981192,gucheng_aq,2018-05-01 08:00:00,42.0,92.0,18.0,0.3,76.0,2.0
2981193,fangshan_aq,2018-05-01 08:00:00,27.0,206.0,21.0,0.3,89.0,2.0
2981194,daxing_aq,2018-05-01 08:00:00,29.0,225.0,21.0,0.1,83.0,2.0
2981195,yizhuang_aq,2018-05-01 08:00:00,46.0,210.0,21.0,0.3,81.0,2.0
2981196,tongzhou_aq,2018-05-01 08:00:00,45.0,298.0,13.0,0.3,84.0,2.0
2981197,shunyi_aq,2018-05-01 08:00:00,20.0,152.0,12.0,0.4,92.0,3.0
2981198,pingchang_aq,2018-05-01 08:00:00,16.0,121.0,13.0,0.2,80.0,2.0
2981199,mentougou_aq,2018-05-01 08:00:00,9.0,122.0,21.0,0.2,86.0,2.0
2981200,pinggu_aq,2018-05-01 08:00:00,48.0,250.0,12.0,0.3,90.0,5.0
2981201,huairou_aq,2018-05-01 08:00:00,12.0,109.0,7.0,0.3,89.0,2.0
2981202,miyun_aq,2018-05-01 08:00:00,20.0,110.0,25.0,0.3,86.0,2.0
2981203,yanqin_aq,2018-05-01 08:00:00,27.0,154.0,7.0,0.2,97.0,2.0
2981204,dingling_aq,2018-05-01 08:00:00,25.0,124.0,12.0,0.2,81.0,4.0
2981205,badaling_aq,2018-05-01 08:00:00,19.0,173.0,23.0,0.3,84.0,3.0
2981206,miyunshuiku_aq,2018-05-01 08:00:00,20.0,84.0,6.0,0.2,104.0,2.0
2981207,donggaocun_aq,2018-05-01 08:00:00,,,,,,
2981208,yongledian_aq,2018-05-01 08:00:00,162.0,450.0,22.0,0.8,100.0,5.0
2981209,yufa_aq,2018-05-01 08:00:00,,241.0,14.0,0.3,93.0,2.0
2981210,liulihe_aq,2018-05-01 08:00:00,99.0,436.0,11.0,0.2,86.0,2.0
2981211,qianmen_aq,2018-05-01 08:00:00,18.0,183.0,42.0,0.3,63.0,2.0
2981212,yongdingmennei_aq,2018-05-01 08:00:00,10.0,158.0,38.0,0.4,95.0,5.0
2981213,xizhimenbei_aq,2018-05-01 08:00:00,41.0,143.0,32.0,0.3,64.0,2.0
2981214,nansanhuan_aq,2018-05-01 08:00:00,16.0,222.0,54.0,0.4,50.0,2.0
2981215,dongsihuan_aq,2018-05-01 08:00:00,34.0,181.0,50.0,0.4,56.0,2.0
2981237,dongsi_aq,2018-05-01 09:00:00,33.0,141.0,17.0,0.3,90.0,2.0
2981238,tiantan_aq,2018-05-01 09:00:00,19.0,108.0,14.0,0.4,84.0,2.0
2981239,guanyuan_aq,2018-05-01 09:00:00,,177.0,16.0,0.3,89.0,2.0
2981240,wanshouxigong_aq,2018-05-01 09:00:00,14.0,129.0,17.0,0.4,81.0,2.0
2981241,aotizhongxin_aq,2018-05-01 09:00:00,32.0,138.0,20.0,0.4,83.0,2.0
2981242,nongzhanguan_aq,2018-05-01 09:00:00,28.0,166.0,16.0,0.3,84.0,2.0
2981243,wanliu_aq,2018-05-01 09:00:00,32.0,167.0,24.0,0.3,82.0,4.0
2981244,beibuxinqu_aq,2018-05-01 09:00:00,28.0,239.0,16.0,0.3,79.0,2.0
2981245,zhiwuyuan_aq,2018-05-01 09:00:00,,,,,,
2981246,fengtaihuayuan_aq,2018-05-01 09:00:00,33.0,121.0,15.0,0.3,89.0,2.0
2981247,yungang_aq,2018-05-01 09:00:00,8.0,120.0,15.0,0.3,81.0,2.0
2981248,gucheng_aq,2018-05-01 09:00:00,39.0,100.0,23.0,0.3,73.0,2.0
2981249,fangshan_aq,2018-05-01 09:00:00,23.0,165.0,35.0,0.4,70.0,2.0
2981250,daxing_aq,2018-05-01 09:00:00,20.0,150.0,22.0,0.1,81.0,2.0
2981251,yizhuang_aq,2018-05-01 09:00:00,19.0,164.0,8.0,0.4,89.0,2.0
2981252,tongzhou_aq,2018-05-01 09:00:00,27.0,204.0,10.0,0.4,95.0,2.0
2981253,shunyi_aq,2018-05-01 09:00:00,40.0,206.0,15.0,0.6,102.0,3.0
2981254,pingchang_aq,2018-05-01 09:00:00,10.0,67.0,,0.2,,2.0
2981255,mentougou_aq,2018-05-01 09:00:00,14.0,122.0,26.0,0.3,86.0,2.0
2981256,pinggu_aq,2018-05-01 09:00:00,61.0,121.0,13.0,0.4,91.0,2.0
2981257,huairou_aq,2018-05-01 09:00:00,13.0,85.0,10.0,0.4,87.0,2.0
2981258,miyun_aq,2018-05-01 09:00:00,17.0,102.0,23.0,0.2,90.0,2.0
2981259,yanqin_aq,2018-05-01 09:00:00,31.0,122.0,9.0,0.2,96.0,2.0
2981260,dingling_aq,2018-05-01 09:00:00,,,9.0,0.2,89.0,4.0
2981261,badaling_aq,2018-05-01 09:00:00,21.0,160.0,15.0,0.4,94.0,2.0
2981262,miyunshuiku_aq,2018-05-01 09:00:00,20.0,64.0,6.0,0.2,103.0,2.0
2981263,donggaocun_aq,2018-05-01 09:00:00,29.0,128.0,10.0,0.2,82.0,2.0
2981264,yongledian_aq,2018-05-01 09:00:00,137.0,373.0,24.0,1.0,85.0,3.0
2981265,yufa_aq,2018-05-01 09:00:00,39.0,326.0,11.0,0.3,88.0,2.0
2981266,liulihe_aq,2018-05-01 09:00:00,40.0,238.0,7.0,0.2,75.0,2.0
2981267,qianmen_aq,2018-05-01 09:00:00,17.0,116.0,31.0,0.3,79.0,2.0
2981268,yongdingmennei_aq,2018-05-01 09:00:00,17.0,128.0,32.0,0.4,99.0,4.0
2981269,xizhimenbei_aq,2018-05-01 09:00:00,72.0,175.0,40.0,0.4,67.0,2.0
2981270,nansanhuan_aq,2018-05-01 09:00:00,16.0,175.0,55.0,0.4,50.0,2.0
2981271,dongsihuan_aq,2018-05-01 09:00:00,26.0,180.0,46.0,0.4,63.0,2.0
2981293,dongsi_aq,2018-05-01 10:00:00,29.0,90.0,21.0,0.3,78.0,2.0
2981294,tiantan_aq,2018-05-01 10:00:00,24.0,85.0,21.0,0.4,69.0,2.0
2981295,guanyuan_aq,2018-05-01 10:00:00,28.0,121.0,24.0,0.3,75.0,2.0
2981296,wanshouxigong_aq,2018-05-01 10:00:00,14.0,119.0,23.0,0.5,72.0,2.0
2981297,aotizhongxin_aq,2018-05-01 10:00:00,25.0,79.0,21.0,0.4,80.0,2.0
2981298,nongzhanguan_aq,2018-05-01 10:00:00,22.0,83.0,26.0,0.4,70.0,2.0
2981299,wanliu_aq,2018-05-01 10:00:00,20.0,136.0,21.0,0.3,84.0,4.0
2981300,beibuxinqu_aq,2018-05-01 10:00:00,22.0,149.0,19.0,0.3,78.0,2.0
2981301,zhiwuyuan_aq,2018-05-01 10:00:00,,,,,,
2981302,fengtaihuayuan_aq,2018-05-01 10:00:00,20.0,138.0,31.0,0.4,65.0,2.0
2981303,yungang_aq,2018-05-01 10:00:00,16.0,112.0,15.0,0.3,81.0,2.0
2981304,gucheng_aq,2018-05-01 10:00:00,32.0,151.0,21.0,0.3,74.0,2.0
2981305,fangshan_aq,2018-05-01 10:00:00,17.0,113.0,34.0,0.4,66.0,2.0
2981306,daxing_aq,2018-05-01 10:00:00,23.0,103.0,26.0,0.1,67.0,2.0
2981307,yizhuang_aq,2018-05-01 10:00:00,20.0,92.0,30.0,0.5,61.0,2.0
2981308,tongzhou_aq,2018-05-01 10:00:00,34.0,140.0,22.0,0.5,74.0,2.0
2981309,shunyi_aq,2018-05-01 10:00:00,33.0,127.0,16.0,0.5,96.0,3.0
2981310,pingchang_aq,2018-05-01 10:00:00,16.0,158.0,,,67.0,2.0
2981311,mentougou_aq,2018-05-01 10:00:00,17.0,125.0,24.0,0.3,87.0,2.0
2981312,pinggu_aq,2018-05-01 10:00:00,16.0,78.0,12.0,0.4,80.0,2.0
2981313,huairou_aq,2018-05-01 10:00:00,16.0,160.0,5.0,0.4,96.0,2.0
2981314,miyun_aq,2018-05-01 10:00:00,9.0,61.0,27.0,0.3,87.0,2.0
2981315,yanqin_aq,2018-05-01 10:00:00,64.0,93.0,12.0,0.2,91.0,2.0
2981316,dingling_aq,2018-05-01 10:00:00,40.0,63.0,12.0,0.2,87.0,4.0
2981317,badaling_aq,2018-05-01 10:00:00,30.0,124.0,23.0,0.3,78.0,2.0
2981318,miyunshuiku_aq,2018-05-01 10:00:00,14.0,79.0,6.0,0.2,93.0,2.0
2981319,donggaocun_aq,2018-05-01 10:00:00,22.0,57.0,8.0,0.2,77.0,2.0
2981320,yongledian_aq,2018-05-01 10:00:00,47.0,168.0,27.0,0.8,70.0,2.0
2981321,yufa_aq,2018-05-01 10:00:00,19.0,163.0,20.0,0.4,64.0,2.0
2981322,liulihe_aq,2018-05-01 10:00:00,24.0,66.0,9.0,0.3,68.0,2.0
2981323,qianmen_aq,2018-05-01 10:00:00,25.0,140.0,40.0,0.4,67.0,2.0
2981324,yongdingmennei_aq,2018-05-01 10:00:00,19.0,143.0,42.0,0.4,87.0,4.0
2981325,xizhimenbei_aq,2018-05-01 10:00:00,53.0,111.0,43.0,0.4,63.0,2.0
2981326,nansanhuan_aq,2018-05-01 10:00:00,,107.0,56.0,0.4,48.0,2.0
2981327,dongsihuan_aq,2018-05-01 10:00:00,25.0,93.0,49.0,0.5,54.0,2.0
2981349,dongsi_aq,2018-05-01 11:00:00,30.0,150.0,24.0,0.3,66.0,2.0
2981350,tiantan_aq,2018-05-01 11:00:00,26.0,94.0,21.0,0.4,66.0,2.0
2981351,guanyuan_aq,2018-05-01 11:00:00,25.0,196.0,27.0,0.4,67.0,2.0
2981352,wanshouxigong_aq,2018-05-01 11:00:00,21.0,129.0,25.0,0.5,64.0,2.0
2981353,aotizhongxin_aq,2018-05-01 11:00:00,22.0,124.0,28.0,0.4,65.0,2.0
2981354,nongzhanguan_aq,2018-05-01 11:00:00,15.0,131.0,24.0,0.3,67.0,2.0
2981355,wanliu_aq,2018-05-01 11:00:00,20.0,131.0,28.0,0.3,68.0,4.0
2981356,beibuxinqu_aq,2018-05-01 11:00:00,46.0,114.0,18.0,0.4,80.0,2.0
2981357,zhiwuyuan_aq,2018-05-01 11:00:00,,,,,,
2981358,fengtaihuayuan_aq,2018-05-01 11:00:00,23.0,101.0,33.0,0.4,58.0,2.0
2981359,yungang_aq,2018-05-01 11:00:00,13.0,73.0,13.0,0.3,72.0,2.0
2981360,gucheng_aq,2018-05-01 11:00:00,33.0,80.0,30.0,0.4,61.0,2.0
2981361,fangshan_aq,2018-05-01 11:00:00,15.0,84.0,37.0,0.4,55.0,2.0
2981362,daxing_aq,2018-05-01 11:00:00,23.0,100.0,22.0,0.1,64.0,2.0
2981363,yizhuang_aq,2018-05-01 11:00:00,12.0,62.0,21.0,0.4,67.0,2.0
2981364,tongzhou_aq,2018-05-01 11:00:00,42.0,150.0,23.0,0.5,67.0,2.0
2981365,shunyi_aq,2018-05-01 11:00:00,46.0,191.0,34.0,0.6,77.0,4.0
2981366,pingchang_aq,2018-05-01 11:00:00,21.0,109.0,28.0,0.4,63.0,4.0
2981367,mentougou_aq,2018-05-01 11:00:00,16.0,75.0,21.0,0.3,90.0,2.0
2981368,pinggu_aq,2018-05-01 11:00:00,26.0,90.0,13.0,0.4,72.0,2.0
2981369,huairou_aq,2018-05-01 11:00:00,22.0,181.0,,0.4,90.0,2.0
2981370,miyun_aq,2018-05-01 11:00:00,35.0,157.0,20.0,0.4,85.0,2.0
2981371,yanqin_aq,2018-05-01 11:00:00,31.0,72.0,12.0,0.2,88.0,2.0
2981372,dingling_aq,2018-05-01 11:00:00,50.0,90.0,12.0,0.3,78.0,4.0
2981373,badaling_aq,2018-05-01 11:00:00,105.0,106.0,29.0,0.4,65.0,2.0
2981374,miyunshuiku_aq,2018-05-01 11:00:00,10.0,59.0,9.0,0.2,96.0,2.0
2981375,donggaocun_aq,2018-05-01 11:00:00,21.0,52.0,9.0,0.2,68.0,2.0
2981376,yongledian_aq,2018-05-01 11:00:00,45.0,109.0,26.0,1.0,69.0,2.0
2981377,yufa_aq,2018-05-01 11:00:00,22.0,110.0,14.0,0.4,65.0,2.0
2981378,liulihe_aq,2018-05-01 11:00:00,18.0,,8.0,0.2,71.0,2.0
2981379,qianmen_aq,2018-05-01 11:00:00,18.0,131.0,43.0,0.4,59.0,2.0
2981380,yongdingmennei_aq,2018-05-01 11:00:00,15.0,91.0,43.0,0.3,83.0,3.0
2981381,xizhimenbei_aq,2018-05-01 11:00:00,41.0,152.0,54.0,0.4,50.0,2.0
2981382,nansanhuan_aq,2018-05-01 11:00:00,20.0,146.0,54.0,0.3,45.0,2.0
2981383,dongsihuan_aq,2018-05-01 11:00:00,21.0,142.0,33.0,0.3,64.0,2.0
2981425,dongsi_aq,2018-05-01 13:00:00,24.0,184.0,35.0,0.4,50.0,2.0
2981426,tiantan_aq,2018-05-01 13:00:00,25.0,72.0,33.0,0.5,46.0,2.0
2981427,guanyuan_aq,2018-05-01 13:00:00,24.0,78.0,37.0,0.4,46.0,2.0
2981428,wanshouxigong_aq,2018-05-01 13:00:00,26.0,62.0,34.0,0.6,43.0,2.0
2981429,aotizhongxin_aq,2018-05-01 13:00:00,24.0,63.0,42.0,0.5,43.0,2.0
2981430,nongzhanguan_aq,2018-05-01 13:00:00,23.0,131.0,36.0,0.4,47.0,2.0
2981431,wanliu_aq,2018-05-01 13:00:00,18.0,79.0,45.0,0.4,37.0,4.0
2981432,beibuxinqu_aq,2018-05-01 13:00:00,43.0,56.0,23.0,0.4,64.0,2.0
2981433,zhiwuyuan_aq,2018-05-01 13:00:00,,,,,,
2981434,fengtaihuayuan_aq,2018-05-01 13:00:00,28.0,73.0,39.0,0.4,42.0,2.0
2981435,yungang_aq,2018-05-01 13:00:00,6.0,36.0,14.0,0.3,45.0,2.0
2981436,gucheng_aq,2018-05-01 13:00:00,23.0,48.0,57.0,0.4,32.0,2.0
2981437,fangshan_aq,2018-05-01 13:00:00,22.0,58.0,39.0,0.4,43.0,2.0
2981438,daxing_aq,2018-05-01 13:00:00,24.0,68.0,41.0,0.1,40.0,2.0
2981439,yizhuang_aq,2018-05-01 13:00:00,24.0,94.0,22.0,0.6,60.0,2.0
2981440,tongzhou_aq,2018-05-01 13:00:00,47.0,98.0,19.0,0.6,63.0,2.0
2981441,shunyi_aq,2018-05-01 13:00:00,32.0,100.0,20.0,0.7,80.0,3.0
2981442,pingchang_aq,2018-05-01 13:00:00,17.0,45.0,20.0,0.3,64.0,4.0
2981443,mentougou_aq,2018-05-01 13:00:00,15.0,39.0,31.0,0.3,64.0,2.0
2981444,pinggu_aq,2018-05-01 13:00:00,23.0,59.0,16.0,0.5,69.0,2.0
2981445,huairou_aq,2018-05-01 13:00:00,26.0,155.0,17.0,0.6,73.0,2.0
2981446,miyun_aq,2018-05-01 13:00:00,26.0,119.0,13.0,0.4,82.0,2.0
2981447,yanqin_aq,2018-05-01 13:00:00,17.0,70.0,13.0,0.2,76.0,2.0
2981448,dingling_aq,2018-05-01 13:00:00,18.0,72.0,13.0,0.3,68.0,5.0
2981449,badaling_aq,2018-05-01 13:00:00,34.0,49.0,27.0,0.3,67.0,2.0
2981450,miyunshuiku_aq,2018-05-01 13:00:00,6.0,87.0,7.0,0.3,93.0,2.0
2981451,donggaocun_aq,2018-05-01 13:00:00,29.0,50.0,15.0,0.3,51.0,2.0
2981452,yongledian_aq,2018-05-01 13:00:00,45.0,,28.0,1.0,79.0,2.0
2981453,yufa_aq,2018-05-01 13:00:00,25.0,36.0,23.0,0.4,43.0,2.0
2981454,liulihe_aq,2018-05-01 13:00:00,14.0,,7.0,0.2,60.0,2.0
2981455,qianmen_aq,2018-05-01 13:00:00,35.0,78.0,48.0,0.5,43.0,2.0
2981456,yongdingmennei_aq,2018-05-01 13:00:00,17.0,62.0,63.0,0.4,54.0,3.0
2981457,xizhimenbei_aq,2018-05-01 13:00:00,62.0,76.0,60.0,0.4,34.0,2.0
2981458,nansanhuan_aq,2018-05-01 13:00:00,26.0,83.0,61.0,0.5,26.0,2.0
2981459,dongsihuan_aq,2018-05-01 13:00:00,33.0,152.0,56.0,0.5,33.0,2.0
2981481,dongsi_aq,2018-05-01 14:00:00,31.0,44.0,25.0,0.6,61.0,2.0
2981482,tiantan_aq,2018-05-01 14:00:00,38.0,87.0,27.0,0.7,50.0,2.0
2981483,guanyuan_aq,2018-05-01 14:00:00,28.0,81.0,27.0,0.4,59.0,2.0
2981484,wanshouxigong_aq,2018-05-01 14:00:00,24.0,99.0,29.0,0.7,50.0,2.0
2981485,aotizhongxin_aq,2018-05-01 14:00:00,24.0,81.0,33.0,0.5,51.0,2.0
2981486,nongzhanguan_aq,2018-05-01 14:00:00,33.0,121.0,32.0,0.6,48.0,2.0
2981487,wanliu_aq,2018-05-01 14:00:00,18.0,79.0,40.0,0.4,43.0,4.0
2981488,beibuxinqu_aq,2018-05-01 14:00:00,17.0,59.0,25.0,0.4,57.0,2.0
2981489,zhiwuyuan_aq,2018-05-01 14:00:00,,,,,,
2981490,fengtaihuayuan_aq,2018-05-01 14:00:00,34.0,81.0,30.0,0.5,54.0,2.0
2981491,yungang_aq,2018-05-01 14:00:00,17.0,61.0,36.0,0.4,27.0,2.0
2981492,gucheng_aq,2018-05-01 14:00:00,78.0,91.0,51.0,0.4,30.0,2.0
2981493,fangshan_aq,2018-05-01 14:00:00,20.0,65.0,38.0,0.4,43.0,2.0
2981494,daxing_aq,2018-05-01 14:00:00,34.0,99.0,31.0,0.4,48.0,2.0
2981495,yizhuang_aq,2018-05-01 14:00:00,33.0,78.0,25.0,0.8,51.0,2.0
2981496,tongzhou_aq,2018-05-01 14:00:00,44.0,85.0,20.0,0.7,58.0,2.0
2981497,shunyi_aq,2018-05-01 14:00:00,35.0,86.0,20.0,0.7,68.0,3.0
2981498,pingchang_aq,2018-05-01 14:00:00,26.0,136.0,29.0,0.4,51.0,4.0
2981499,mentougou_aq,2018-05-01 14:00:00,12.0,35.0,24.0,0.3,66.0,2.0
2981500,pinggu_aq,2018-05-01 14:00:00,26.0,50.0,17.0,0.6,59.0,2.0
2981501,huairou_aq,2018-05-01 14:00:00,30.0,103.0,17.0,0.6,67.0,2.0
2981502,miyun_aq,2018-05-01 14:00:00,19.0,59.0,13.0,0.3,78.0,2.0
2981503,yanqin_aq,2018-05-01 14:00:00,15.0,63.0,30.0,0.3,49.0,2.0
2981504,dingling_aq,2018-05-01 14:00:00,14.0,20.0,11.0,0.2,64.0,4.0
2981505,badaling_aq,2018-05-01 14:00:00,21.0,48.0,30.0,0.3,54.0,2.0
2981506,miyunshuiku_aq,2018-05-01 14:00:00,14.0,48.0,7.0,0.3,85.0,2.0
2981507,donggaocun_aq,2018-05-01 14:00:00,22.0,31.0,12.0,0.2,47.0,2.0
2981508,yongledian_aq,2018-05-01 14:00:00,52.0,,43.0,1.0,56.0,2.0
2981509,yufa_aq,2018-05-01 14:00:00,20.0,48.0,21.0,0.5,49.0,2.0
2981510,liulihe_aq,2018-05-01 14:00:00,15.0,44.0,13.0,0.2,40.0,2.0
2981511,qianmen_aq,2018-05-01 14:00:00,32.0,115.0,39.0,0.6,51.0,2.0
2981512,yongdingmennei_aq,2018-05-01 14:00:00,34.0,106.0,59.0,0.7,58.0,2.0
2981513,xizhimenbei_aq,2018-05-01 14:00:00,61.0,99.0,45.0,0.4,48.0,2.0
2981514,nansanhuan_aq,2018-05-01 14:00:00,39.0,101.0,56.0,0.5,31.0,2.0
2981515,dongsihuan_aq,2018-05-01 14:00:00,44.0,239.0,54.0,0.6,32.0,2.0
2981537,dongsi_aq,2018-05-01 15:00:00,41.0,,34.0,0.6,44.0,2.0
2981538,tiantan_aq,2018-05-01 15:00:00,34.0,76.0,32.0,0.7,42.0,2.0
2981539,guanyuan_aq,2018-05-01 15:00:00,38.0,93.0,26.0,0.5,59.0,2.0
2981540,wanshouxigong_aq,2018-05-01 15:00:00,42.0,97.0,28.0,0.8,49.0,2.0
2981541,aotizhongxin_aq,2018-05-01 15:00:00,32.0,90.0,39.0,0.6,39.0,2.0
2981542,nongzhanguan_aq,2018-05-01 15:00:00,36.0,99.0,37.0,0.7,36.0,2.0
2981543,wanliu_aq,2018-05-01 15:00:00,20.0,78.0,39.0,0.4,44.0,4.0
2981544,beibuxinqu_aq,2018-05-01 15:00:00,20.0,117.0,39.0,0.6,37.0,2.0
2981545,zhiwuyuan_aq,2018-05-01 15:00:00,,,,,,
2981546,fengtaihuayuan_aq,2018-05-01 15:00:00,45.0,90.0,29.0,0.7,52.0,2.0
2981547,yungang_aq,2018-05-01 15:00:00,17.0,62.0,25.0,0.4,31.0,2.0
2981548,gucheng_aq,2018-05-01 15:00:00,51.0,63.0,46.0,0.4,36.0,2.0
2981549,fangshan_aq,2018-05-01 15:00:00,23.0,73.0,25.0,0.5,58.0,2.0
2981550,daxing_aq,2018-05-01 15:00:00,39.0,89.0,30.0,0.4,44.0,2.0
2981551,yizhuang_aq,2018-05-01 15:00:00,41.0,61.0,27.0,0.9,45.0,2.0
2981552,tongzhou_aq,2018-05-01 15:00:00,39.0,62.0,22.0,0.7,50.0,2.0
2981553,shunyi_aq,2018-05-01 15:00:00,33.0,65.0,24.0,0.7,61.0,3.0
2981554,pingchang_aq,2018-05-01 15:00:00,29.0,128.0,26.0,0.5,53.0,4.0
2981555,mentougou_aq,2018-05-01 15:00:00,12.0,45.0,39.0,0.3,45.0,2.0
2981556,pinggu_aq,2018-05-01 15:00:00,24.0,53.0,18.0,0.5,46.0,2.0
2981557,huairou_aq,2018-05-01 15:00:00,27.0,95.0,16.0,0.6,64.0,2.0
2981558,miyun_aq,2018-05-01 15:00:00,20.0,61.0,13.0,0.3,66.0,2.0
2981559,yanqin_aq,2018-05-01 15:00:00,22.0,63.0,44.0,0.3,28.0,2.0
2981560,dingling_aq,2018-05-01 15:00:00,3.0,27.0,12.0,0.2,53.0,4.0
2981561,badaling_aq,2018-05-01 15:00:00,24.0,109.0,50.0,0.3,21.0,2.0
2981562,miyunshuiku_aq,2018-05-01 15:00:00,13.0,42.0,6.0,0.3,76.0,2.0
2981563,donggaocun_aq,2018-05-01 15:00:00,24.0,31.0,9.0,0.2,41.0,2.0
2981564,yongledian_aq,2018-05-01 15:00:00,48.0,60.0,31.0,1.0,52.0,2.0
2981565,yufa_aq,2018-05-01 15:00:00,35.0,75.0,26.0,0.7,42.0,2.0
2981566,liulihe_aq,2018-05-01 15:00:00,15.0,44.0,22.0,0.3,28.0,2.0
2981567,qianmen_aq,2018-05-01 15:00:00,38.0,79.0,51.0,0.7,38.0,2.0
2981568,yongdingmennei_aq,2018-05-01 15:00:00,34.0,85.0,60.0,0.8,48.0,2.0
2981569,xizhimenbei_aq,2018-05-01 15:00:00,67.0,86.0,42.0,0.5,45.0,2.0
2981570,nansanhuan_aq,2018-05-01 15:00:00,49.0,102.0,54.0,0.6,32.0,2.0
2981571,dongsihuan_aq,2018-05-01 15:00:00,51.0,104.0,61.0,0.7,22.0,2.0
2981613,dongsi_aq,2018-05-01 16:00:00,35.0,92.0,34.0,0.6,42.0,2.0
2981614,tiantan_aq,2018-05-01 16:00:00,34.0,72.0,36.0,0.7,38.0,2.0
2981615,guanyuan_aq,2018-05-01 16:00:00,32.0,130.0,36.0,0.5,44.0,2.0
2981616,wanshouxigong_aq,2018-05-01 16:00:00,39.0,91.0,36.0,0.8,35.0,2.0
2981617,aotizhongxin_aq,2018-05-01 16:00:00,31.0,75.0,35.0,0.6,41.0,2.0
2981618,nongzhanguan_aq,2018-05-01 16:00:00,35.0,64.0,38.0,0.7,37.0,2.0
2981619,wanliu_aq,2018-05-01 16:00:00,27.0,85.0,49.0,0.4,31.0,4.0
2981620,beibuxinqu_aq,2018-05-01 16:00:00,26.0,101.0,53.0,0.6,20.0,2.0
2981621,zhiwuyuan_aq,2018-05-01 16:00:00,,,,,,
2981622,fengtaihuayuan_aq,2018-05-01 16:00:00,47.0,86.0,52.0,0.7,24.0,2.0
2981623,yungang_aq,2018-05-01 16:00:00,16.0,55.0,33.0,0.4,15.0,2.0
2981624,gucheng_aq,2018-05-01 16:00:00,38.0,71.0,57.0,0.4,21.0,2.0
2981625,fangshan_aq,2018-05-01 16:00:00,28.0,79.0,54.0,0.5,22.0,2.0
2981626,daxing_aq,2018-05-01 16:00:00,40.0,77.0,40.0,0.4,30.0,2.0
2981627,yizhuang_aq,2018-05-01 16:00:00,41.0,63.0,39.0,0.9,29.0,2.0
2981628,tongzhou_aq,2018-05-01 16:00:00,,69.0,31.0,0.7,39.0,2.0
2981629,shunyi_aq,2018-05-01 16:00:00,36.0,93.0,37.0,0.7,43.0,3.0
2981630,pingchang_aq,2018-05-01 16:00:00,26.0,64.0,39.0,0.4,29.0,4.0
2981631,mentougou_aq,2018-05-01 16:00:00,16.0,51.0,44.0,0.3,32.0,2.0
2981632,pinggu_aq,2018-05-01 16:00:00,26.0,,18.0,0.5,42.0,2.0
2981633,huairou_aq,2018-05-01 16:00:00,29.0,89.0,12.0,0.6,64.0,2.0
2981634,miyun_aq,2018-05-01 16:00:00,21.0,72.0,28.0,0.4,44.0,2.0
2981635,yanqin_aq,2018-05-01 16:00:00,27.0,77.0,54.0,0.3,12.0,2.0
2981636,dingling_aq,2018-05-01 16:00:00,7.0,28.0,10.0,0.2,50.0,4.0
2981637,badaling_aq,2018-05-01 16:00:00,17.0,78.0,48.0,0.3,24.0,2.0
2981638,miyunshuiku_aq,2018-05-01 16:00:00,11.0,48.0,9.0,0.3,70.0,2.0
2981639,donggaocun_aq,2018-05-01 16:00:00,12.0,40.0,9.0,0.3,30.0,2.0
2981640,yongledian_aq,2018-05-01 16:00:00,52.0,,31.0,1.0,52.0,2.0
2981641,yufa_aq,2018-05-01 16:00:00,44.0,56.0,22.0,0.7,35.0,2.0
2981642,liulihe_aq,2018-05-01 16:00:00,16.0,27.0,25.0,0.3,24.0,2.0
2981643,qianmen_aq,2018-05-01 16:00:00,28.0,54.0,44.0,0.6,43.0,2.0
2981644,yongdingmennei_aq,2018-05-01 16:00:00,34.0,63.0,60.0,0.7,46.0,2.0
2981645,xizhimenbei_aq,2018-05-01 16:00:00,63.0,72.0,47.0,0.4,38.0,2.0
2981646,nansanhuan_aq,2018-05-01 16:00:00,61.0,105.0,66.0,0.7,13.0,2.0
2981647,dongsihuan_aq,2018-05-01 16:00:00,49.0,91.0,39.0,0.5,38.0,2.0
2981648,dongsi_aq,2018-05-01 17:00:00,33.0,48.0,38.0,0.4,31.0,2.0
2981649,tiantan_aq,2018-05-01 17:00:00,31.0,76.0,43.0,0.6,30.0,2.0
2981650,guanyuan_aq,2018-05-01 17:00:00,32.0,84.0,53.0,0.4,19.0,2.0
2981651,wanshouxigong_aq,2018-05-01 17:00:00,32.0,71.0,35.0,0.7,37.0,2.0
