id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2980659,GR4,2018-04-30 22:00:00,7.8,18.0,38.3,,,
2980660,MY7,2018-04-30 22:00:00,14.6,22.7,,,,
2980661,HV1,2018-04-30 22:00:00,8.0,14.4,56.1,,,
2980662,GN3,2018-04-30 22:00:00,8.8,17.8,57.4,,,
2980663,GR9,2018-04-30 22:00:00,8.7,17.2,55.5,,,
2980664,LW2,2018-04-30 22:00:00,14.8,24.7,94.9,,,
2980665,GN0,2018-04-30 22:00:00,14.2,16.0,48.0,,,
2980666,KF1,2018-04-30 22:00:00,,,,,,
2980667,CD9,2018-04-30 22:00:00,,,88.0,,,
2980668,CT3,2018-04-30 22:00:00,14.0,14.6,,,,
2980669,CT2,2018-04-30 22:00:00,,,,,,
2980670,BX9,2018-04-30 22:00:00,10.2,,,,,
2980671,BX1,2018-04-30 22:00:00,,15.1,34.8,,,
2980672,TH4,2018-04-30 22:00:00,14.3,28.8,,,,
2980673,ST5,2018-04-30 22:00:00,10.0,22.0,58.5,,,
2980674,RB7,2018-04-30 22:00:00,13.0,14.2,47.2,,,
2980675,TD5,2018-04-30 22:00:00,14.3,,,,,
2980713,CD1,2018-04-30 23:00:00,11.7,14.5,75.4,,,
2980714,BL0,2018-04-30 23:00:00,,16.0,95.6,,,
2980715,GR4,2018-04-30 23:00:00,10.8,16.6,46.7,,,
2980716,MY7,2018-04-30 23:00:00,12.8,18.3,,,,
2980717,HV1,2018-04-30 23:00:00,5.7,14.1,67.2,,,
2980718,GN3,2018-04-30 23:00:00,9.3,17.3,61.2,,,
2980719,GR9,2018-04-30 23:00:00,8.9,15.1,56.2,,,
2980720,LW2,2018-04-30 23:00:00,15.0,23.0,81.8,,,
2980721,GN0,2018-04-30 23:00:00,9.8,15.4,52.1,,,
2980722,KF1,2018-04-30 23:00:00,5.5,9.3,,,,
2980723,CD9,2018-04-30 23:00:00,,,59.3,,,
2980724,CT3,2018-04-30 23:00:00,10.0,,,,,
2980725,CT2,2018-04-30 23:00:00,,,,,,
2980726,BX9,2018-04-30 23:00:00,11.6,,,,,
2980727,BX1,2018-04-30 23:00:00,,20.5,58.8,,,
2980728,TH4,2018-04-30 23:00:00,11.3,23.1,,,,
2980729,ST5,2018-04-30 23:00:00,7.0,17.0,28.8,,,
2980730,RB7,2018-04-30 23:00:00,11.0,13.0,53.5,,,
2980731,TD5,2018-04-30 23:00:00,10.1,,,,,
